scenario_id,vehicle_id,cluster,margin,cluster2,is_edge
3ab9b30fdc5e5bbb,2035,0,2.153,2,0
c609298d909d644a,5468,0,1.054,2,1
c609298d909d644a,2154,0,5.12,2,0
c609298d909d644a,2155,0,6.097,2,0
c609298d909d644a,2156,0,5.859,2,0
7423d2f1e053d1b0,1191,2,3.531,3,0
7423d2f1e053d1b0,1204,3,2.765,2,0
7423d2f1e053d1b0,1215,3,1.004,2,1
fd2fec0e56cb0fa6,93,0,4.837,2,0
fd2fec0e56cb0fa6,0,0,3.854,2,0
fd2fec0e56cb0fa6,1,0,5.372,2,0
fd2fec0e56cb0fa6,2,0,2.077,2,0
fd2fec0e56cb0fa6,3,0,4.633,2,0
fd2fec0e56cb0fa6,4,0,3.413,2,0
fd2fec0e56cb0fa6,5,0,3.011,2,0
fd2fec0e56cb0fa6,6,0,5.937,2,0
fd2fec0e56cb0fa6,7,0,2.744,2,0
fd2fec0e56cb0fa6,8,0,2.091,2,0
fd2fec0e56cb0fa6,9,0,3.322,2,0
fd2fec0e56cb0fa6,10,0,2.125,2,0
fd2fec0e56cb0fa6,11,0,2.268,2,0
fd2fec0e56cb0fa6,12,0,5.662,2,0
fd2fec0e56cb0fa6,13,0,3.309,2,0
fd2fec0e56cb0fa6,14,0,4.093,2,0
fd2fec0e56cb0fa6,17,0,5.431,2,0
f1e15773e28da43a,2751,1,1.325,2,0
f1e15773e28da43a,773,3,1.18,2,1
f1e15773e28da43a,777,2,2.698,1,0
f1e15773e28da43a,745,2,2.109,1,0
f1e15773e28da43a,746,2,2.006,0,0
f1e15773e28da43a,761,2,1.212,0,0
37b2fa8377bbee03,1661,0,5.354,2,0
37b2fa8377bbee03,1062,0,4.48,2,0
37b2fa8377bbee03,1064,0,4.162,2,0
37b2fa8377bbee03,1070,0,5.786,2,0
37b2fa8377bbee03,1075,0,5.267,2,0
37b2fa8377bbee03,1086,0,1.276,2,0
37b2fa8377bbee03,1091,2,1.477,0,0
37b2fa8377bbee03,1096,2,1.196,0,1
7ffa52daf5eea402,142,2,1.427,1,0
7ffa52daf5eea402,25,3,3.217,2,0
7ffa52daf5eea402,28,2,6.824,3,0
dda4b78c244c5a5a,885,2,2.691,0,0
dda4b78c244c5a5a,444,2,1.47,0,0
dda4b78c244c5a5a,445,2,2.552,0,0
60a662efc74588b4,1163,0,5.329,2,0
60a662efc74588b4,1138,0,4.797,2,0
60a662efc74588b4,1139,2,1.178,3,1
60a662efc74588b4,1140,0,3.764,2,0
60a662efc74588b4,1141,0,4.983,2,0
60a662efc74588b4,1143,0,3.569,2,0
60a662efc74588b4,1149,0,4.707,2,0
24aefdc583d8accc,265,1,1.566,2,0
24aefdc583d8accc,15,2,1.743,0,0
2523246753cb037f,1467,0,3.159,2,0
2523246753cb037f,1084,0,1.935,2,0
2523246753cb037f,1085,0,5.322,2,0
2523246753cb037f,1086,0,5.498,2,0
2523246753cb037f,1087,0,4.681,2,0
2523246753cb037f,1088,0,2.3,2,0
2523246753cb037f,1089,0,6.003,2,0
2523246753cb037f,1090,0,1.931,2,0
cfb057ee32e5f0d8,1293,0,4.408,2,0
cfb057ee32e5f0d8,1025,0,3.042,2,0
cfb057ee32e5f0d8,1026,0,2.441,2,0
cfb057ee32e5f0d8,1029,0,3.752,2,0
cfb057ee32e5f0d8,1032,0,5.626,2,0
cfb057ee32e5f0d8,1037,0,4.662,2,0
cfb057ee32e5f0d8,978,0,3.734,2,0
cfb057ee32e5f0d8,979,0,3.979,2,0
cfb057ee32e5f0d8,980,0,3.702,2,0
cfb057ee32e5f0d8,1021,0,2.149,2,0
53bb449fd14638ae,74,2,1.847,1,0
53bb449fd14638ae,0,2,3.454,3,0
53bb449fd14638ae,1,2,3.15,0,0
53bb449fd14638ae,2,1,5.662,2,0
53bb449fd14638ae,5,1,1.928,2,0
53bb449fd14638ae,7,2,4.367,3,0
53bb449fd14638ae,8,1,1.203,2,0
53bb449fd14638ae,9,2,2.319,0,0
53bb449fd14638ae,10,2,3.078,0,0
53bb449fd14638ae,11,2,3.292,0,0
53bb449fd14638ae,14,1,1.018,2,1
53bb449fd14638ae,16,1,3.054,2,0
53bb449fd14638ae,17,1,4.371,2,0
53bb449fd14638ae,18,1,2.537,2,0
53bb449fd14638ae,34,0,2.23,2,0
53bb449fd14638ae,38,0,2.945,2,0
53bb449fd14638ae,41,0,4.847,2,0
53bb449fd14638ae,43,0,12.564,2,0
53bb449fd14638ae,45,0,5.915,2,0
667115a4e1147583,1111,0,3.282,2,0
667115a4e1147583,697,0,6.11,2,0
667115a4e1147583,698,0,3.505,2,0
667115a4e1147583,699,0,2.746,2,0
667115a4e1147583,701,0,2.133,2,0
667115a4e1147583,702,0,2.953,2,0
667115a4e1147583,703,0,2.483,2,0
667115a4e1147583,704,0,5.364,2,0
667115a4e1147583,705,0,6.488,2,0
667115a4e1147583,706,0,5.588,2,0
667115a4e1147583,707,0,5.92,2,0
667115a4e1147583,710,0,3.055,2,0
667115a4e1147583,713,0,6.226,2,0
667115a4e1147583,714,0,3.916,2,0
caf2324768c86779,4971,3,1.568,2,0
caf2324768c86779,3149,3,4.531,2,0
70afc539f86f8610,3900,3,3.864,2,0
70afc539f86f8610,1220,1,2.269,2,0
3cf65e277dd75426,2992,3,2.125,1,0
3cf65e277dd75426,741,3,1.203,2,0
853b0b2044ff3c2d,904,3,2.449,1,0
853b0b2044ff3c2d,586,0,2.542,2,0
f183cbeded21d09f,3563,0,2.339,2,0
f183cbeded21d09f,1963,0,2.076,2,0
f183cbeded21d09f,1964,0,2.188,2,0
f183cbeded21d09f,1965,0,1.927,2,0
f183cbeded21d09f,1966,0,1.988,2,0
f183cbeded21d09f,1967,0,1.845,2,0
f183cbeded21d09f,1974,0,2.327,2,0
f183cbeded21d09f,1981,0,1.955,2,0
f183cbeded21d09f,1983,0,1.935,2,0
f183cbeded21d09f,1985,0,1.948,2,0
f183cbeded21d09f,1989,0,1.969,2,0
f183cbeded21d09f,1992,0,1.906,2,0
f60ab7c6689fdb99,511,3,3.251,2,0
f60ab7c6689fdb99,494,1,2.88,2,0
f60ab7c6689fdb99,495,2,1.016,1,1
f60ab7c6689fdb99,498,1,5.283,2,0
f60ab7c6689fdb99,499,2,1.376,1,0
f60ab7c6689fdb99,500,1,7.198,2,0
5923f31984eb4c,2720,2,4.947,3,0
5923f31984eb4c,1207,3,1.76,1,0
5923f31984eb4c,1208,2,1.068,1,1
5923f31984eb4c,1209,2,1.606,3,0
5923f31984eb4c,1211,2,1.563,0,0
5923f31984eb4c,1212,3,3.26,2,0
5923f31984eb4c,1213,2,3.115,0,0
5923f31984eb4c,1214,3,1.246,2,0
5923f31984eb4c,1218,1,1.122,3,1
5923f31984eb4c,1231,2,4.692,3,0
5923f31984eb4c,1234,1,3.289,3,0
d5cf446d3c313b34,1043,0,4.423,2,0
d5cf446d3c313b34,624,0,4.875,2,0
d5cf446d3c313b34,625,0,3.887,2,0
d5cf446d3c313b34,629,3,2.627,2,0
d5cf446d3c313b34,631,2,1.693,3,0
9292bcdc10ed8e1f,3360,2,1.684,0,0
9292bcdc10ed8e1f,3365,2,1.496,3,0
9f18de6acad346c8,195,2,2.099,0,0
9f18de6acad346c8,133,0,2.038,2,0
9f18de6acad346c8,134,2,1.779,0,0
9f18de6acad346c8,135,2,3.996,3,0
9f18de6acad346c8,136,2,3.83,0,0
9f18de6acad346c8,137,2,4.124,1,0
9f18de6acad346c8,138,2,3.27,3,0
9f18de6acad346c8,139,2,5.628,3,0
9f18de6acad346c8,140,0,1.738,2,0
9f18de6acad346c8,141,2,3.261,0,0
9f18de6acad346c8,142,0,1.937,2,0
9f18de6acad346c8,143,2,3.822,0,0
9f18de6acad346c8,144,2,6.198,3,0
9f18de6acad346c8,145,2,2.38,0,0
9f18de6acad346c8,146,2,1.755,0,0
9f18de6acad346c8,147,2,3.179,1,0
9f18de6acad346c8,148,2,3.617,3,0
9f18de6acad346c8,149,0,1.992,2,0
9f18de6acad346c8,150,1,1.647,2,0
9f18de6acad346c8,151,2,1.687,0,0
9f18de6acad346c8,152,2,5.266,3,0
9f18de6acad346c8,153,2,2.933,1,0
9f18de6acad346c8,155,2,2.337,0,0
9f18de6acad346c8,156,2,1.476,1,0
9f18de6acad346c8,157,2,3.322,1,0
9f18de6acad346c8,158,2,2.202,0,0
9f18de6acad346c8,160,2,1.826,1,0
9f18de6acad346c8,161,2,1.543,0,0
9f18de6acad346c8,162,0,1.804,2,0
9f18de6acad346c8,163,2,1.456,0,0
9f18de6acad346c8,164,2,1.596,0,0
dc6bfcab3efed03,302,3,4.533,2,0
dc6bfcab3efed03,136,0,2.116,2,0
dc6bfcab3efed03,137,0,1.148,2,1
dc6bfcab3efed03,138,0,13.563,2,0
dc6bfcab3efed03,140,0,2.231,2,0
dc6bfcab3efed03,141,3,2.026,2,0
f8f5cf2a9f945b54,3099,1,1.127,2,1
f8f5cf2a9f945b54,515,3,4.248,2,0
f8f5cf2a9f945b54,531,2,6.174,3,0
f8f5cf2a9f945b54,559,1,2.946,3,0
ab7c6084341288e0,1913,2,2.021,1,0
ab7c6084341288e0,1916,2,4.558,3,0
5061334993fd48a0,173,3,3.799,2,0
5061334993fd48a0,28,3,2.398,1,0
c42ce1d8868fea28,1143,2,1.011,0,1
c42ce1d8868fea28,1094,3,4.314,2,0
c42ce1d8868fea28,1099,2,1.77,1,0
bb2f8ca73f9bc266,5664,2,4.003,3,0
bb2f8ca73f9bc266,3506,2,3.114,1,0
bb2f8ca73f9bc266,3523,2,2.613,1,0
80006d5921430cd,4660,3,2.408,2,0
80006d5921430cd,1920,1,3.754,2,0
80006d5921430cd,1922,2,3.54,3,0
80006d5921430cd,1974,2,1.722,1,0
80006d5921430cd,1981,2,1.925,1,0
80006d5921430cd,1983,2,3.918,3,0
e37ed0bd476346d4,2453,1,8.969,2,0
e37ed0bd476346d4,758,2,2.881,1,0
e37ed0bd476346d4,760,1,1.749,2,0
e37ed0bd476346d4,762,2,6.111,3,0
e37ed0bd476346d4,768,2,2.078,1,0
e37ed0bd476346d4,793,1,7.541,2,0
e37ed0bd476346d4,799,1,2.981,2,0
37010f13ff42d2f,2704,2,1.028,0,1
37010f13ff42d2f,841,0,2.451,2,0
37010f13ff42d2f,843,0,2.201,2,0
37010f13ff42d2f,844,2,1.1,0,1
37010f13ff42d2f,845,0,1.967,2,0
37010f13ff42d2f,846,0,2.302,2,0
37010f13ff42d2f,847,0,2.769,2,0
37010f13ff42d2f,849,0,2.195,2,0
37010f13ff42d2f,850,0,2.162,2,0
37010f13ff42d2f,851,0,1.969,2,0
37010f13ff42d2f,854,2,1.329,0,0
37010f13ff42d2f,865,2,1.015,0,1
37010f13ff42d2f,866,2,1.865,0,0
37010f13ff42d2f,873,3,5.207,2,0
37010f13ff42d2f,885,2,1.21,0,0
4313bd405a095410,106,1,8.623,2,0
4313bd405a095410,5,1,2.993,2,0
4313bd405a095410,25,2,1.0,1,1
4313bd405a095410,27,1,2.121,3,0
79e738e09ccceba,1837,3,2.812,2,0
79e738e09ccceba,1737,3,7.08,2,0
79e738e09ccceba,1741,2,1.913,0,0
cc42e100931958d3,0,1,4.762,2,0
cc42e100931958d3,2,2,4.554,3,0
cc42e100931958d3,3,1,2.191,2,0
cc42e100931958d3,8,1,1.957,2,0
cc42e100931958d3,10,2,2.851,1,0
cc42e100931958d3,13,2,1.122,1,1
cc42e100931958d3,14,2,1.538,1,0
cc42e100931958d3,15,3,1.046,2,1
cc42e100931958d3,16,3,3.855,2,0
cc42e100931958d3,17,2,4.284,1,0
cc42e100931958d3,19,1,1.868,3,0
cc42e100931958d3,20,2,1.731,1,0
cc42e100931958d3,21,3,3.811,2,0
cc42e100931958d3,26,1,1.816,3,0
cc42e100931958d3,27,2,3.877,3,0
cc42e100931958d3,30,2,4.022,1,0
afc9cb3b77efb6d3,2705,2,5.507,3,0
afc9cb3b77efb6d3,1407,2,4.244,3,0
afc9cb3b77efb6d3,1408,2,3.951,1,0
afc9cb3b77efb6d3,1409,2,5.775,3,0
afc9cb3b77efb6d3,1410,2,4.788,3,0
afc9cb3b77efb6d3,1411,2,4.818,3,0
afc9cb3b77efb6d3,1413,2,3.673,1,0
afc9cb3b77efb6d3,1414,2,4.432,3,0
8ed55928cf81fc2a,5980,1,12.565,2,0
8ed55928cf81fc2a,4184,2,1.419,1,0
8ed55928cf81fc2a,4188,2,1.972,0,0
8ed55928cf81fc2a,4190,2,2.569,0,0
8ed55928cf81fc2a,4194,2,2.754,3,0
8ed55928cf81fc2a,4198,3,3.766,2,0
8ed55928cf81fc2a,4201,3,4.551,2,0
59ecd11f39ab18a0,1695,0,1.709,2,0
59ecd11f39ab18a0,1479,2,1.313,1,0
59ecd11f39ab18a0,1481,3,2.231,2,0
59ecd11f39ab18a0,1486,1,1.106,2,1
59ecd11f39ab18a0,1488,1,4.881,2,0
59ecd11f39ab18a0,1491,1,3.677,2,0
59ecd11f39ab18a0,1492,2,1.897,1,0
4239188319f8e520,1354,0,3.147,2,0
4239188319f8e520,1268,3,2.672,2,0
91d91b379e886822,2515,3,1.966,2,0
91d91b379e886822,1536,0,2.881,2,0
91d91b379e886822,1538,0,2.268,2,0
91d91b379e886822,1540,0,2.396,2,0
91d91b379e886822,1529,0,3.073,2,0
91d91b379e886822,1530,3,1.846,2,0
91d91b379e886822,1532,3,2.047,2,0
bc785304c87fb48b,2020,2,1.919,3,0
bc785304c87fb48b,1768,3,3.756,2,0
cdee389edc2aea3a,68,1,4.457,2,0
cdee389edc2aea3a,0,3,1.173,2,1
cdee389edc2aea3a,1,3,6.378,2,0
cdee389edc2aea3a,11,3,2.255,2,0
cdee389edc2aea3a,14,2,2.464,1,0
8cadc667ed2daa25,18,3,2.444,2,0
8cadc667ed2daa25,2,3,1.958,2,0
8cadc667ed2daa25,4,3,3.191,2,0
c2d4136539e2eedb,3542,2,2.453,1,0
c2d4136539e2eedb,1092,2,3.903,3,0
c2d4136539e2eedb,1094,2,5.675,3,0
c2d4136539e2eedb,1104,3,1.568,2,0
c2d4136539e2eedb,1107,3,2.006,1,0
6d122ba1e2171b21,2821,2,1.615,0,0
6d122ba1e2171b21,2616,2,3.517,0,0
6d122ba1e2171b21,2636,3,1.521,2,0
1676e2a7039ec715,1455,2,3.914,3,0
1676e2a7039ec715,327,3,3.697,2,0
1676e2a7039ec715,342,2,3.438,0,0
1676e2a7039ec715,344,2,3.454,0,0
1676e2a7039ec715,345,0,1.079,2,1
1676e2a7039ec715,346,2,1.197,0,1
1676e2a7039ec715,347,0,1.614,2,0
1676e2a7039ec715,349,2,3.25,3,0
1676e2a7039ec715,351,0,1.475,2,0
49c9bbe12e453c16,3370,2,2.241,1,0
49c9bbe12e453c16,888,1,1.269,2,0
49c9bbe12e453c16,889,1,2.496,2,0
49c9bbe12e453c16,891,2,3.152,1,0
49c9bbe12e453c16,893,2,3.583,1,0
49c9bbe12e453c16,898,2,4.725,3,0
49c9bbe12e453c16,903,1,2.51,2,0
49c9bbe12e453c16,904,3,1.826,1,0
49c9bbe12e453c16,906,1,2.414,2,0
49c9bbe12e453c16,907,0,1.75,2,0
49c9bbe12e453c16,915,2,1.875,1,0
f6b9bb94e82a9133,1327,3,5.492,2,0
f6b9bb94e82a9133,929,3,1.734,2,0
f6b9bb94e82a9133,930,1,3.444,2,0
f6b9bb94e82a9133,931,1,4.307,2,0
f6b9bb94e82a9133,932,1,1.597,2,0
f6b9bb94e82a9133,938,2,2.695,3,0
f6b9bb94e82a9133,941,2,1.836,3,0
f6b9bb94e82a9133,942,2,2.181,0,0
137f3f5c3c481d65,3693,1,4.04,2,0
137f3f5c3c481d65,1742,1,2.386,2,0
137f3f5c3c481d65,1744,1,6.205,2,0
137f3f5c3c481d65,1745,1,4.716,2,0
137f3f5c3c481d65,1746,2,3.66,1,0
137f3f5c3c481d65,1748,2,1.864,1,0
137f3f5c3c481d65,1752,2,4.216,0,0
137f3f5c3c481d65,1761,1,1.938,3,0
137f3f5c3c481d65,1769,1,1.735,2,0
137f3f5c3c481d65,1773,2,4.176,3,0
c2d170209ba59bc5,1732,3,1.795,1,0
c2d170209ba59bc5,1487,1,7.713,2,0
c2d170209ba59bc5,1488,3,3.212,2,0
c2d170209ba59bc5,1491,2,2.143,0,0
c2d170209ba59bc5,1493,2,3.265,3,0
c2d170209ba59bc5,1505,2,2.257,0,0
1d526db5adba7138,1528,0,5.412,2,0
1d526db5adba7138,1346,0,4.495,2,0
1d526db5adba7138,1347,0,4.167,2,0
1d526db5adba7138,1348,0,4.761,2,0
1d526db5adba7138,1349,0,5.283,2,0
1d526db5adba7138,1350,0,5.066,2,0
1d526db5adba7138,1351,0,5.082,2,0
1d526db5adba7138,1354,0,4.293,2,0
1d526db5adba7138,1355,0,4.923,2,0
1d526db5adba7138,1362,0,2.104,2,0
1d526db5adba7138,1370,0,5.223,2,0
24e44eadf451fa4e,8668,2,2.864,3,0
24e44eadf451fa4e,4304,2,2.62,1,0
6233dfc70dd6094a,709,1,3.411,2,0
6233dfc70dd6094a,0,2,2.277,3,0
6233dfc70dd6094a,5,2,1.344,1,0
6233dfc70dd6094a,12,2,2.774,0,0
6233dfc70dd6094a,17,1,5.207,2,0
6233dfc70dd6094a,21,1,2.849,2,0
6233dfc70dd6094a,28,1,5.943,2,0
e35ca4332504f71,3696,2,3.209,1,0
e35ca4332504f71,2944,1,2.714,2,0
e35ca4332504f71,2945,1,3.352,2,0
e35ca4332504f71,2946,1,3.942,2,0
e35ca4332504f71,2947,2,3.067,1,0
e35ca4332504f71,2949,2,5.487,3,0
e35ca4332504f71,2951,1,5.261,2,0
e35ca4332504f71,2953,1,10.434,2,0
e35ca4332504f71,2954,1,3.899,3,0
e35ca4332504f71,2955,2,4.816,3,0
e35ca4332504f71,2958,2,2.432,1,0
e35ca4332504f71,2959,1,2.578,2,0
e35ca4332504f71,2962,2,3.441,1,0
e35ca4332504f71,2967,0,4.216,2,0
e35ca4332504f71,2968,2,1.347,1,0
e35ca4332504f71,2943,2,4.028,3,0
dbbcc9433b217779,3563,0,4.447,2,0
dbbcc9433b217779,856,0,3.986,2,0
dbbcc9433b217779,857,0,4.242,2,0
dbbcc9433b217779,858,0,4.305,2,0
dbbcc9433b217779,859,0,3.873,2,0
dbbcc9433b217779,867,0,3.598,2,0
dbbcc9433b217779,876,0,2.338,2,0
dbbcc9433b217779,878,0,2.907,2,0
dbbcc9433b217779,879,0,5.167,2,0
f8828b82f85fd55c,2232,1,2.5,2,0
f8828b82f85fd55c,2127,2,2.605,0,0
f8828b82f85fd55c,2130,2,1.862,0,0
f8828b82f85fd55c,2131,2,1.093,0,1
f8828b82f85fd55c,2133,2,5.262,3,0
29da42c170cf7e03,948,0,5.726,2,0
29da42c170cf7e03,920,0,5.088,2,0
29da42c170cf7e03,921,0,5.02,2,0
29da42c170cf7e03,922,0,2.182,2,0
29da42c170cf7e03,925,0,5.848,2,0
29da42c170cf7e03,926,0,5.884,2,0
29da42c170cf7e03,928,0,2.181,2,0
29da42c170cf7e03,933,0,6.463,2,0
36eecc990e3794c2,3720,1,7.261,2,0
36eecc990e3794c2,2513,3,1.101,2,1
36eecc990e3794c2,2547,2,1.918,1,0
36eecc990e3794c2,2553,3,1.654,1,0
354fc6d9f3dc7074,1976,1,10.533,2,0
354fc6d9f3dc7074,527,2,1.561,3,0
1efadb235287375d,276,0,4.64,2,0
1efadb235287375d,3,0,5.865,2,0
1efadb235287375d,4,3,1.509,2,0
1efadb235287375d,6,0,5.042,2,0
1efadb235287375d,8,0,5.139,2,0
1efadb235287375d,14,0,3.493,2,0
1efadb235287375d,24,0,5.99,2,0
1efadb235287375d,192,0,6.225,2,0
3a7713596def479c,477,0,4.787,2,0
3a7713596def479c,261,0,4.839,2,0
3a7713596def479c,242,0,4.643,2,0
3a7713596def479c,243,0,5.016,2,0
3a7713596def479c,244,0,5.81,2,0
3a7713596def479c,245,0,5.14,2,0
3a7713596def479c,246,0,4.654,2,0
3a7713596def479c,247,0,4.193,2,0
3a7713596def479c,248,0,1.389,2,0
10c11d9bd8041fab,8462,3,1.035,2,1
10c11d9bd8041fab,179,3,1.866,2,0
10c11d9bd8041fab,183,2,1.191,3,1
10c11d9bd8041fab,199,2,1.932,1,0
3d4a9edc8a0386b4,2495,2,2.128,0,0
3d4a9edc8a0386b4,613,2,3.452,0,0
3d4a9edc8a0386b4,614,2,2.356,0,0
3d4a9edc8a0386b4,615,2,5.51,3,0
3d4a9edc8a0386b4,616,2,2.182,3,0
3d4a9edc8a0386b4,617,2,1.99,1,0
3d4a9edc8a0386b4,618,2,5.069,3,0
3d4a9edc8a0386b4,619,2,2.78,0,0
3d4a9edc8a0386b4,620,2,5.436,3,0
3d4a9edc8a0386b4,621,2,4.668,3,0
3d4a9edc8a0386b4,622,2,3.776,0,0
3d4a9edc8a0386b4,624,2,4.942,3,0
3d4a9edc8a0386b4,625,2,5.533,3,0
3d4a9edc8a0386b4,626,2,6.508,3,0
3d4a9edc8a0386b4,630,2,2.169,1,0
3d4a9edc8a0386b4,633,2,1.704,1,0
aa9d3a405e533ce1,2711,3,3.423,2,0
aa9d3a405e533ce1,438,3,3.008,2,0
f9f04453ee325037,2839,1,2.131,3,0
f9f04453ee325037,2840,1,7.969,2,0
987122d1a48fb814,136,2,3.788,3,0
987122d1a48fb814,99,3,2.45,2,0
987122d1a48fb814,104,3,1.334,2,0
14a4f722100c041f,2786,1,3.374,2,0
14a4f722100c041f,1747,2,7.883,3,0
14a4f722100c041f,1748,2,1.836,1,0
14a4f722100c041f,1750,3,3.154,2,0
14a4f722100c041f,1752,2,1.793,1,0
14a4f722100c041f,1755,3,6.16,2,0
14a4f722100c041f,1758,2,1.516,1,0
14a4f722100c041f,1761,1,3.366,2,0
14a4f722100c041f,1764,2,1.259,1,0
14a4f722100c041f,1772,1,5.187,2,0
20d914dab9f8fb99,4512,1,1.082,3,1
20d914dab9f8fb99,3074,1,3.706,2,0
20d914dab9f8fb99,3081,2,1.625,0,0
20d914dab9f8fb99,3032,2,1.378,3,0
7f908a4b80e0e955,122,1,1.306,2,0
7f908a4b80e0e955,9,2,2.543,3,0
7f908a4b80e0e955,14,0,2.289,2,0
7f908a4b80e0e955,15,2,1.629,0,0
7f908a4b80e0e955,20,3,3.081,2,0
8ae5a0ab6a26e3f6,1908,1,2.149,3,0
8ae5a0ab6a26e3f6,1453,2,1.912,1,0
8ae5a0ab6a26e3f6,1454,2,1.463,3,0
8ae5a0ab6a26e3f6,1456,1,4.4,2,0
8ae5a0ab6a26e3f6,1462,2,2.178,3,0
8ae5a0ab6a26e3f6,1466,2,1.847,3,0
8ae5a0ab6a26e3f6,1469,3,2.176,1,0
8ae5a0ab6a26e3f6,1474,3,2.921,2,0
8ae5a0ab6a26e3f6,1483,2,2.764,3,0
8ae5a0ab6a26e3f6,1485,3,2.454,2,0
8ae5a0ab6a26e3f6,1486,0,1.396,2,0
5c58c5fc8ca11ec8,590,2,2.751,0,0
5c58c5fc8ca11ec8,522,2,2.36,0,0
5c58c5fc8ca11ec8,523,2,1.183,0,1
5c58c5fc8ca11ec8,524,2,1.522,1,0
5c58c5fc8ca11ec8,525,0,1.275,2,0
5c58c5fc8ca11ec8,526,2,2.076,0,0
5c58c5fc8ca11ec8,530,3,2.029,2,0
5c58c5fc8ca11ec8,531,2,1.08,1,1
5c58c5fc8ca11ec8,536,0,1.244,2,0
5c58c5fc8ca11ec8,546,0,1.145,2,1
5c58c5fc8ca11ec8,552,0,5.445,2,0
8f5312054c0c3259,303,0,1.696,2,0
8f5312054c0c3259,0,0,5.964,2,0
8f5312054c0c3259,3,0,4.957,2,0
8f5312054c0c3259,6,2,1.034,0,1
8f5312054c0c3259,12,2,1.518,3,0
8f5312054c0c3259,17,3,1.513,2,0
8f5312054c0c3259,25,2,1.766,0,0
8f5312054c0c3259,27,0,1.151,2,1
8f5312054c0c3259,36,0,2.051,2,0
bd71781fa4ca3d86,346,1,2.635,3,0
bd71781fa4ca3d86,0,2,2.557,3,0
bd71781fa4ca3d86,1,2,2.045,3,0
bd71781fa4ca3d86,2,3,1.121,2,1
bd71781fa4ca3d86,8,2,2.608,3,0
bd71781fa4ca3d86,12,1,2.262,2,0
bd71781fa4ca3d86,19,1,9.561,2,0
bd71781fa4ca3d86,20,3,1.161,1,1
7025380a3200ed2a,1535,3,3.209,2,0
7025380a3200ed2a,1247,2,1.689,3,0
eaa8fb291f7d457f,520,2,1.197,0,1
eaa8fb291f7d457f,421,0,1.045,2,1
eaa8fb291f7d457f,428,2,1.028,0,1
eaa8fb291f7d457f,430,2,3.569,0,0
c72b6527e2f47b67,2873,2,1.786,3,0
e140ca994763603f,2913,3,1.636,2,0
e140ca994763603f,381,2,1.11,1,1
e140ca994763603f,383,1,7.488,2,0
af3790922a29ce73,1989,0,2.568,2,0
af3790922a29ce73,1990,0,1.808,2,0
af3790922a29ce73,1991,2,2.21,3,0
b2ddcd7817cea55,3103,0,4.487,2,0
b2ddcd7817cea55,842,0,4.458,2,0
b2ddcd7817cea55,843,3,2.545,2,0
b2ddcd7817cea55,844,0,3.836,2,0
b2ddcd7817cea55,846,0,5.979,2,0
b2ddcd7817cea55,847,0,14.245,2,0
b2ddcd7817cea55,849,0,3.403,2,0
b2ddcd7817cea55,850,0,5.427,2,0
b2ddcd7817cea55,851,0,2.257,2,0
b2ddcd7817cea55,854,0,4.092,2,0
b2ddcd7817cea55,855,0,2.204,2,0
b2ddcd7817cea55,867,0,1.545,2,0
22a7ba3985511c0d,1490,0,2.132,2,0
22a7ba3985511c0d,1411,0,1.823,2,0
22a7ba3985511c0d,1421,0,1.81,2,0
22a7ba3985511c0d,1389,0,1.919,2,0
22a7ba3985511c0d,1393,0,1.88,2,0
22a7ba3985511c0d,1394,0,1.963,2,0
22a7ba3985511c0d,1396,0,1.835,2,0
22a7ba3985511c0d,1397,0,1.931,2,0
22a7ba3985511c0d,1398,0,1.828,2,0
78bc4277bafc5154,2903,2,1.799,1,0
78bc4277bafc5154,2081,3,2.305,2,0
67d894927e68b18e,1975,2,3.345,1,0
67d894927e68b18e,974,2,1.726,1,0
67d894927e68b18e,975,2,6.126,3,0
67d894927e68b18e,976,2,4.608,3,0
67d894927e68b18e,977,2,2.029,1,0
67d894927e68b18e,978,2,3.505,1,0
67d894927e68b18e,979,2,4.072,3,0
67d894927e68b18e,981,3,4.113,2,0
67d894927e68b18e,982,3,1.084,1,1
67d894927e68b18e,983,2,2.924,1,0
67d894927e68b18e,984,1,1.071,2,1
67d894927e68b18e,985,2,1.553,1,0
67d894927e68b18e,986,2,2.135,3,0
67d894927e68b18e,989,3,2.887,2,0
67d894927e68b18e,991,2,5.309,3,0
67d894927e68b18e,992,1,4.319,2,0
67d894927e68b18e,994,2,1.804,1,0
67d894927e68b18e,995,1,2.368,2,0
67d894927e68b18e,998,2,4.52,3,0
67d894927e68b18e,999,1,7.649,2,0
67d894927e68b18e,1001,1,8.57,2,0
67d894927e68b18e,1002,2,1.531,1,0
67d894927e68b18e,1007,1,6.459,2,0
67d894927e68b18e,1008,0,2.326,2,0
67d894927e68b18e,1009,2,4.904,3,0
67d894927e68b18e,1010,2,1.539,1,0
3982a77614c56ae2,1575,2,5.739,3,0
3982a77614c56ae2,1465,2,3.55,0,0
3982a77614c56ae2,1466,2,5.593,3,0
3982a77614c56ae2,1467,2,5.172,3,0
3982a77614c56ae2,1468,0,1.946,2,0
3982a77614c56ae2,1469,2,4.074,0,0
3982a77614c56ae2,1470,2,2.802,0,0
3982a77614c56ae2,1471,2,5.774,3,0
3982a77614c56ae2,1472,2,1.932,0,0
3982a77614c56ae2,1473,2,6.207,3,0
3982a77614c56ae2,1474,2,4.157,0,0
